,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distince,distance
3624,01-10 12,2,1,1,0.0,40091.0,367.5,-9.0,66,2,0,5185,1,76,3.829,1,75,3.82,1,15,11,1,24,10,-3307.5,153.0,153.0
3625,01-10 12,2,1,1,0.0,40091.0,367.5,-9.0,66,2,0,5180,1,76,3.829,1,75,3.82,1,15,11,1,24,10,-3307.5,153.0,153.0
3626,01-10 12,2,1,1,0.0,40091.0,367.5,-8.8,66,2,0,5180,1,76,3.829,1,75,3.82,1,15,11,1,24,10,-3234.0000000000005,153.0,153.0
3627,01-10 12,2,1,1,0.0,40091.0,367.5,-8.9,66,2,0,5197,1,76,3.829,1,75,3.82,1,15,11,1,24,10,-3270.75,153.0,153.0
3628,01-10 12,2,1,1,0.0,40091.0,367.5,-8.9,66,2,0,5197,1,24,3.83,1,75,3.82,1,15,11,1,24,10,-3270.75,153.0,153.0
3629,01-10 12,2,1,1,0.0,40091.0,367.5,-8.9,66,2,0,5202,1,24,3.83,1,75,3.821,1,15,11,1,24,10,-3270.75,153.0,153.0
3630,01-10 12,2,1,1,0.0,40091.0,367.5,-9.0,66,2,0,5202,1,24,3.83,1,75,3.821,1,15,11,1,24,10,-3307.5,153.0,153.0
3631,01-10 12,2,1,1,0.0,40091.0,367.5,-9.0,66,2,0,5222,1,76,3.83,1,75,3.821,1,15,11,1,24,10,-3307.5,153.0,153.0
3632,01-10 12,2,1,1,0.0,40091.0,367.5,-8.9,66,2,0,5222,1,76,3.83,1,75,3.821,1,15,11,1,24,10,-3270.75,153.0,153.0
3633,01-10 12,2,1,1,0.0,40091.0,367.5,-9.0,66,2,0,5187,1,76,3.831,1,75,3.821,1,15,11,1,24,10,-3307.5,153.0,153.0
3634,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5187,1,76,3.831,1,75,3.822,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3635,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5182,1,76,3.831,1,75,3.822,1,15,11,1,24,10,-3272.53,153.0,153.0
3636,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5182,1,76,3.831,1,75,3.822,1,15,11,1,24,10,-3272.53,153.0,153.0
3637,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5217,1,76,3.831,1,75,3.822,1,15,11,1,24,10,-3272.53,153.0,153.0
3638,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5217,1,96,3.831,1,75,3.822,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3639,01-10 12,2,1,1,0.0,40091.0,367.7,-8.8,66,2,0,5217,1,96,3.832,1,75,3.823,1,15,11,1,24,10,-3235.76,153.0,153.0
3640,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5235,1,96,3.832,1,75,3.823,1,15,11,1,24,10,-3272.53,153.0,153.0
3641,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5235,1,96,3.832,1,75,3.823,1,15,11,1,24,10,-3272.53,153.0,153.0
3642,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5195,1,76,3.832,1,75,3.823,1,15,11,1,24,10,-3272.53,153.0,153.0
3643,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5195,1,76,3.832,1,75,3.823,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3644,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5192,1,76,3.832,1,75,3.824,1,15,11,1,24,10,-3272.53,153.0,153.0
3645,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5192,1,76,3.833,1,75,3.824,1,15,11,1,24,10,-3272.53,153.0,153.0
3646,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5202,1,76,3.833,1,75,3.824,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3647,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5202,1,76,3.833,1,75,3.824,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3648,01-10 12,2,1,1,0.0,40091.0,367.7,-9.0,66,2,0,5202,1,76,3.833,1,75,3.824,1,15,11,1,24,10,-3309.2999999999997,153.0,153.0
3649,01-10 12,2,1,1,0.0,40091.0,367.7,-8.9,66,2,0,5202,1,96,3.833,1,75,3.825,1,15,11,1,24,10,-3272.53,153.0,153.0
3650,01-10 12,2,1,1,0.0,40091.0,368.0,-9.0,66,2,0,5197,1,96,3.834,1,75,3.825,1,15,11,1,24,10,-3312.0,153.0,153.0
3651,01-10 12,2,1,1,0.0,40091.0,368.0,-9.0,66,2,0,5197,1,96,3.834,1,75,3.825,1,15,11,1,24,10,-3312.0,153.0,153.0
3652,01-10 12,2,1,1,0.0,40091.0,368.0,-9.0,66,2,0,5180,1,96,3.834,1,75,3.825,1,15,11,1,24,10,-3312.0,153.0,153.0
3653,01-10 12,2,1,1,0.0,40091.0,368.0,-9.0,67,2,0,5180,1,96,3.834,1,75,3.825,1,15,11,1,24,10,-3312.0,153.0,153.0
3654,01-10 12,2,1,1,0.0,40091.0,368.0,-8.9,67,2,0,5195,1,96,3.834,1,75,3.825,1,15,11,1,24,10,-3275.2000000000003,153.0,153.0
3655,01-10 12,2,1,1,0.0,40091.0,368.0,-8.9,67,2,0,5175,1,76,3.836,1,75,3.828,1,15,11,1,24,10,-3275.2000000000003,153.0,153.0
3656,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5175,1,76,3.837,1,75,3.828,1,15,11,1,24,10,-3276.98,153.0,153.0
3657,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5175,1,76,3.837,1,75,3.828,1,15,11,1,24,10,-3276.98,153.0,153.0
3658,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5160,1,76,3.837,1,75,3.828,1,15,11,1,24,10,-3276.98,153.0,153.0
3659,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5160,1,76,3.837,1,75,3.828,1,15,11,1,24,10,-3276.98,153.0,153.0
3660,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5160,1,96,3.838,1,75,3.829,1,15,11,1,24,10,-3276.98,153.0,153.0
3661,01-10 12,2,1,1,0.0,40091.0,368.2,-9.0,67,2,0,5160,1,96,3.838,1,75,3.829,1,15,11,1,24,10,-3313.7999999999997,153.0,153.0
3662,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5197,1,96,3.838,1,75,3.829,1,15,11,1,24,10,-3276.98,153.0,153.0
3663,01-10 12,2,1,1,0.0,40091.0,368.2,-8.8,67,2,0,5197,1,96,3.838,1,75,3.829,1,15,11,1,24,10,-3240.1600000000003,153.0,153.0
3664,01-10 12,2,1,1,0.0,40091.0,368.2,-8.8,67,2,0,5195,1,76,3.838,1,75,3.83,1,15,11,1,24,10,-3240.1600000000003,153.0,153.0
3665,01-10 12,2,1,1,0.0,40091.0,368.2,-8.9,67,2,0,5195,1,76,3.838,1,75,3.83,1,15,11,1,24,10,-3276.98,153.0,153.0
3666,01-10 12,2,1,1,0.0,40091.0,368.5,-8.9,67,2,0,5172,1,76,3.839,1,75,3.83,1,15,11,1,24,10,-3279.65,153.0,153.0
3667,01-10 13,2,1,1,0.0,40091.0,368.5,-9.0,67,2,0,5220,1,76,3.841,1,75,3.832,1,15,11,1,2,9,-3316.5,153.0,153.0
3668,01-10 13,2,1,1,0.0,40091.0,368.5,-9.0,67,2,0,5220,1,76,3.841,1,75,3.832,1,15,11,1,2,9,-3316.5,153.0,153.0
3669,01-10 13,2,1,1,0.0,40091.0,368.7,-8.9,67,2,0,5220,1,76,3.841,1,75,3.833,1,15,11,1,2,9,-3281.43,153.0,153.0
3670,01-10 13,2,1,1,0.0,40091.0,368.7,-8.8,68,2,0,5180,1,76,3.843,1,75,3.835,1,15,11,1,2,9,-3244.56,153.0,153.0
3671,01-10 13,2,1,1,0.0,40091.0,368.7,-8.9,68,2,0,5192,1,76,3.843,1,75,3.835,1,15,11,1,2,9,-3281.43,153.0,153.0
3672,01-10 13,2,1,1,0.0,40091.0,368.7,-8.8,68,2,0,5192,1,76,3.844,1,75,3.835,1,15,11,1,2,9,-3244.56,153.0,153.0
3673,01-10 13,2,1,1,0.0,40091.0,368.7,-8.9,68,2,0,5212,1,76,3.844,1,75,3.835,1,15,11,1,2,9,-3281.43,153.0,153.0
3674,01-10 13,2,1,1,0.0,40091.0,368.7,-8.8,68,2,0,5212,1,76,3.844,1,75,3.835,1,15,11,1,2,9,-3244.56,153.0,153.0
3675,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5190,1,76,3.844,1,75,3.836,1,15,11,1,2,9,-3284.1,153.0,153.0
3676,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5190,1,76,3.845,1,75,3.836,1,15,11,1,2,9,-3284.1,153.0,153.0
3677,01-10 13,2,1,1,0.0,40091.0,369.0,-9.0,68,2,0,5190,1,76,3.845,1,75,3.836,1,15,11,1,2,9,-3321.0,153.0,153.0
3678,01-10 13,2,1,1,0.0,40091.0,369.0,-8.8,68,2,0,5190,1,76,3.845,1,75,3.836,1,15,11,1,2,9,-3247.2000000000003,153.0,153.0
3679,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5210,1,76,3.845,1,75,3.836,1,15,11,1,2,9,-3284.1,153.0,153.0
3680,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5210,1,76,3.845,1,75,3.837,1,15,11,1,2,9,-3284.1,153.0,153.0
3681,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5192,1,76,3.845,1,75,3.837,1,15,11,1,2,9,-3284.1,153.0,153.0
3682,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5192,1,76,3.845,1,75,3.837,1,15,11,1,2,9,-3284.1,153.0,153.0
3683,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5180,1,76,3.845,1,75,3.837,1,15,11,1,2,9,-3284.1,153.0,153.0
3684,01-10 13,2,1,1,0.0,40091.0,369.0,-8.9,68,2,0,5180,1,76,3.846,1,75,3.837,1,15,11,1,2,9,-3284.1,153.0,153.0
3685,01-10 13,2,1,1,0.0,40091.0,369.0,-9.0,68,2,0,5202,1,76,3.846,1,75,3.838,1,15,11,1,2,9,-3321.0,153.0,153.0
3686,01-10 13,2,1,1,0.0,40091.0,369.0,-8.8,68,2,0,5202,1,76,3.846,1,75,3.838,1,15,11,1,2,9,-3247.2000000000003,153.0,153.0
3687,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5200,1,76,3.846,1,75,3.838,1,15,11,1,2,9,-3248.96,153.0,153.0
3688,01-10 13,2,1,1,0.0,40091.0,369.0,-9.0,68,2,0,5200,1,76,3.847,1,75,3.838,1,15,11,1,2,9,-3321.0,153.0,153.0
3689,01-10 13,2,1,1,0.0,40091.0,369.2,-9.0,68,2,0,5190,1,76,3.847,1,75,3.838,1,15,11,1,2,9,-3322.7999999999997,153.0,153.0
3690,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5190,1,76,3.847,1,75,3.839,1,15,11,1,2,9,-3248.96,153.0,153.0
3691,01-10 13,2,1,1,0.0,40091.0,369.2,-9.0,68,2,0,5190,1,76,3.847,1,75,3.839,1,15,11,1,2,9,-3322.7999999999997,153.0,153.0
3692,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5202,1,76,3.847,1,75,3.839,1,15,11,1,2,9,-3248.96,153.0,153.0
3693,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5202,1,76,3.848,1,75,3.839,1,15,11,1,2,9,-3248.96,153.0,153.0
3694,01-10 13,2,1,1,0.0,40091.0,369.2,-8.9,68,2,0,5202,1,76,3.848,1,75,3.839,1,15,11,1,2,9,-3285.88,153.0,153.0
3695,01-10 13,2,1,1,0.0,40091.0,369.2,-8.9,68,2,0,5202,1,76,3.848,1,75,3.839,1,15,11,1,2,9,-3285.88,153.0,153.0
3696,01-10 13,2,1,1,0.0,40091.0,369.2,-8.9,68,2,0,5192,1,76,3.848,1,75,3.84,1,15,11,1,2,9,-3285.88,153.0,153.0
3697,01-10 13,2,1,1,0.0,40091.0,369.2,-8.9,68,2,0,5192,1,76,3.848,1,75,3.84,1,15,11,1,2,9,-3285.88,153.0,153.0
3698,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5172,1,76,3.848,1,75,3.84,1,15,11,1,2,9,-3248.96,153.0,153.0
3699,01-10 13,2,1,1,0.0,40091.0,369.2,-9.0,68,2,0,5172,1,76,3.849,1,75,3.84,1,15,11,1,2,9,-3322.7999999999997,153.0,153.0
3700,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5167,1,76,3.849,1,75,3.84,1,15,11,1,2,9,-3248.96,153.0,153.0
3701,01-10 13,2,1,1,0.0,40091.0,369.2,-8.9,68,2,0,5167,1,76,3.849,1,75,3.84,1,15,11,1,2,9,-3285.88,153.0,153.0
3702,01-10 13,2,1,1,0.0,40091.0,369.5,-8.9,68,2,0,5182,1,76,3.849,1,75,3.841,1,15,11,1,2,9,-3288.55,153.0,153.0
3703,01-10 13,2,1,1,0.0,40091.0,369.2,-8.8,68,2,0,5182,1,76,3.849,1,75,3.841,1,15,11,1,2,9,-3248.96,153.0,153.0
3704,01-10 13,2,1,1,0.0,40091.0,369.5,-8.7,68,2,0,5197,1,76,3.849,1,75,3.841,1,15,11,1,2,9,-3214.6499999999996,153.0,153.0
3705,01-10 13,2,1,1,0.0,40091.0,369.5,-8.9,68,2,0,5197,1,76,3.85,1,75,3.841,1,15,11,1,2,9,-3288.55,153.0,153.0
3706,01-10 13,2,1,1,0.0,40091.0,369.5,-8.9,69,2,0,5187,1,76,3.851,1,75,3.843,1,15,11,1,2,9,-3288.55,153.0,153.0
3707,01-10 13,2,1,1,0.0,40091.0,369.5,-8.8,69,2,0,5177,1,76,3.852,1,75,3.843,1,15,11,1,2,9,-3251.6000000000004,153.0,153.0
3708,01-10 13,2,1,1,0.0,40091.0,369.5,-8.9,69,2,0,5177,1,76,3.852,1,75,3.843,1,15,11,1,2,9,-3288.55,153.0,153.0
3709,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5200,1,76,3.852,1,75,3.844,1,15,11,1,2,9,-3253.36,153.0,153.0
3710,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5200,1,76,3.852,1,75,3.844,1,15,11,1,2,9,-3253.36,153.0,153.0
3711,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5200,1,76,3.852,1,75,3.844,1,15,11,1,2,9,-3253.36,153.0,153.0
3712,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5210,1,76,3.853,1,75,3.844,1,15,11,1,2,9,-3290.33,153.0,153.0
3713,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5210,1,76,3.853,1,75,3.845,1,15,11,1,2,9,-3290.33,153.0,153.0
3714,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5202,1,76,3.853,1,75,3.845,1,15,11,1,2,9,-3290.33,153.0,153.0
3715,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5202,1,76,3.853,1,75,3.845,1,15,11,1,2,9,-3253.36,153.0,153.0
3716,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5192,1,76,3.853,1,75,3.845,1,15,11,1,2,9,-3253.36,153.0,153.0
3717,01-10 13,2,1,1,0.0,40091.0,369.7,-8.8,69,2,0,5192,1,76,3.854,1,75,3.845,1,15,11,1,2,9,-3253.36,153.0,153.0
3718,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5180,1,76,3.854,1,75,3.846,1,15,11,1,2,9,-3290.33,153.0,153.0
3719,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5180,1,76,3.854,1,75,3.846,1,15,11,1,2,9,-3290.33,153.0,153.0
3720,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5177,1,76,3.854,1,75,3.846,1,15,11,1,2,9,-3290.33,153.0,153.0
3721,01-10 13,2,1,1,0.0,40091.0,369.7,-8.9,69,2,0,5177,1,76,3.854,1,75,3.846,1,15,11,1,2,9,-3290.33,153.0,153.0
3722,01-10 13,2,1,1,0.0,40091.0,370.0,-9.0,69,2,0,5180,1,76,3.854,1,75,3.846,1,15,11,1,2,9,-3330.0,153.0,153.0
3723,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5180,1,76,3.855,1,75,3.846,1,15,11,1,2,9,-3293.0,153.0,153.0
3724,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5180,1,76,3.855,1,75,3.846,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3725,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5180,1,76,3.855,1,75,3.847,1,15,11,1,2,9,-3293.0,153.0,153.0
3726,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5170,1,76,3.855,1,75,3.847,1,15,11,1,2,9,-3293.0,153.0,153.0
3727,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5170,1,76,3.855,1,75,3.847,1,15,11,1,2,9,-3293.0,153.0,153.0
3728,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5170,1,76,3.856,1,75,3.847,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3729,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5170,1,76,3.856,1,75,3.847,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3730,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5177,1,76,3.856,1,75,3.848,1,15,11,1,2,9,-3293.0,153.0,153.0
3731,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5177,1,76,3.856,1,75,3.848,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3732,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5177,1,76,3.856,1,75,3.848,1,15,11,1,2,9,-3293.0,153.0,153.0
3733,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5177,1,76,3.856,1,75,3.848,1,15,11,1,2,9,-3293.0,153.0,153.0
3734,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5197,1,76,3.856,1,75,3.848,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3735,01-10 13,2,1,1,0.0,40091.0,370.0,-8.9,69,2,0,5197,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3293.0,153.0,153.0
3736,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5225,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3737,01-10 13,2,1,1,0.0,40091.0,370.0,-8.8,69,2,0,5225,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3256.0000000000005,153.0,153.0
3738,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5207,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3294.78,153.0,153.0
3739,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5207,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3294.78,153.0,153.0
3740,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5207,1,76,3.857,1,75,3.849,1,15,11,1,2,9,-3294.78,153.0,153.0
3741,01-10 13,2,1,1,0.0,40091.0,370.2,-9.0,69,2,0,5207,1,76,3.858,1,75,3.85,1,15,11,1,2,9,-3331.7999999999997,153.0,153.0
3742,01-10 13,2,1,1,0.0,40091.0,370.2,-8.8,69,2,0,5207,1,76,3.858,1,75,3.85,1,15,11,1,2,9,-3257.76,153.0,153.0
3743,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5205,1,76,3.858,1,75,3.85,1,15,11,1,2,9,-3294.78,153.0,153.0
3744,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5205,1,76,3.858,1,75,3.85,1,15,11,1,2,9,-3294.78,153.0,153.0
3745,01-10 13,2,1,1,0.0,40091.0,370.2,-8.8,69,2,0,5202,1,76,3.859,1,75,3.85,1,15,11,1,2,9,-3257.76,153.0,153.0
3746,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5202,1,76,3.859,1,75,3.851,1,15,11,1,2,9,-3294.78,153.0,153.0
3747,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5202,1,76,3.859,1,75,3.851,1,15,11,1,2,9,-3294.78,153.0,153.0
3748,01-10 13,2,1,1,0.0,40091.0,370.2,-8.8,69,2,0,5202,1,76,3.859,1,75,3.851,1,15,11,1,2,9,-3257.76,153.0,153.0
3749,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5205,1,76,3.859,1,75,3.851,1,15,11,1,2,9,-3294.78,153.0,153.0
3750,01-10 13,2,1,1,0.0,40091.0,370.2,-8.8,69,2,0,5205,1,76,3.859,1,75,3.851,1,15,11,1,2,9,-3257.76,153.0,153.0
3751,01-10 13,2,1,1,0.0,40091.0,370.5,-9.0,69,2,0,5195,1,76,3.86,1,75,3.851,1,15,11,1,2,9,-3334.5,153.0,153.0
3752,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5195,1,76,3.86,1,75,3.851,1,15,11,1,2,9,-3294.78,153.0,153.0
3753,01-10 13,2,1,1,0.0,40091.0,370.5,-9.0,69,2,0,5195,1,76,3.86,1,75,3.852,1,15,11,1,2,9,-3334.5,153.0,153.0
3754,01-10 13,2,1,1,0.0,40091.0,370.2,-8.9,69,2,0,5195,1,76,3.86,1,75,3.852,1,15,11,1,2,9,-3294.78,153.0,153.0
3755,01-10 13,2,1,1,0.0,40091.0,370.5,-8.9,70,2,0,5210,1,76,3.86,1,75,3.852,1,15,11,1,2,9,-3297.4500000000003,153.0,153.0
3756,01-10 13,2,1,1,0.0,40091.0,370.5,-8.8,70,2,0,5210,1,76,3.86,1,75,3.852,1,15,11,1,2,9,-3260.4,153.0,153.0
3757,01-10 13,2,1,1,0.0,40091.0,370.5,-8.9,70,2,0,5195,1,76,3.861,1,75,3.852,1,15,11,1,2,9,-3297.4500000000003,153.0,153.0
3758,01-10 13,2,1,1,0.0,40091.0,370.5,-8.8,70,1,15,5195,1,76,3.861,1,75,3.852,1,15,11,1,2,9,-3260.4,153.0,153.0
3759,01-10 13,2,1,1,0.0,40091.0,370.5,-8.8,70,1,15,5197,1,76,3.861,1,75,3.852,1,15,11,1,2,9,-3260.4,153.0,153.0
3760,01-10 13,2,1,1,0.0,40091.0,370.5,-8.7,70,1,15,5197,1,76,3.861,1,75,3.853,1,15,11,1,2,9,-3223.35,153.0,153.0
3761,01-10 13,2,1,1,0.0,40091.0,370.5,-8.6,70,1,15,5197,1,76,3.861,1,75,3.853,1,15,11,1,2,9,-3186.2999999999997,153.0,153.0
3762,01-10 13,2,1,1,0.0,40091.0,370.5,-8.6,70,2,0,5217,1,76,3.861,1,75,3.853,1,15,11,1,2,9,-3186.2999999999997,153.0,153.0
3763,01-10 13,2,1,1,0.0,40091.0,370.5,-8.8,70,2,0,5217,1,76,3.861,1,75,3.853,1,15,11,1,2,9,-3260.4,153.0,153.0
3764,01-10 13,2,1,1,0.0,40091.0,370.5,-8.7,70,2,0,5190,1,76,3.862,1,75,3.854,1,15,11,1,2,9,-3223.35,153.0,153.0
3765,01-10 13,2,1,1,0.0,40091.0,370.5,-9.0,70,2,0,5190,1,76,3.862,1,75,3.854,1,15,11,1,2,9,-3334.5,153.0,153.0
3766,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5185,1,76,3.862,1,75,3.854,1,15,11,1,2,9,-3299.23,153.0,153.0
3767,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5185,1,76,3.862,1,75,3.854,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3768,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5180,1,76,3.862,1,75,3.854,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3769,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5180,1,76,3.863,1,75,3.855,1,15,11,1,2,9,-3299.23,153.0,153.0
3770,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5177,1,76,3.863,1,75,3.855,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3771,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5177,1,76,3.863,1,75,3.855,1,15,11,1,2,9,-3299.23,153.0,153.0
3772,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5190,1,76,3.863,1,75,3.855,1,15,11,1,2,9,-3299.23,153.0,153.0
3773,01-10 13,2,1,1,0.0,40091.0,370.7,-8.7,70,2,0,5190,1,76,3.864,1,75,3.855,1,15,11,1,2,9,-3225.0899999999997,153.0,153.0
3774,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5220,1,76,3.864,1,75,3.855,1,15,11,1,2,9,-3299.23,153.0,153.0
3775,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5220,1,76,3.864,1,75,3.856,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3776,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5220,1,76,3.864,1,75,3.856,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3777,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5220,1,76,3.864,1,75,3.856,1,15,11,1,2,9,-3299.23,153.0,153.0
3778,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5197,1,76,3.864,1,75,3.856,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3779,01-10 13,2,1,1,0.0,40091.0,370.7,-8.9,70,2,0,5197,1,76,3.865,1,75,3.856,1,15,11,1,2,9,-3299.23,153.0,153.0
3780,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5195,1,76,3.865,1,75,3.857,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3781,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5195,1,76,3.865,1,75,3.857,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3782,01-10 13,2,1,1,0.0,40091.0,370.7,-8.8,70,2,0,5207,1,76,3.865,1,75,3.857,1,15,11,1,2,9,-3262.1600000000003,153.0,153.0
3783,01-10 13,2,1,1,0.0,40091.0,371.0,-8.9,70,2,0,5207,1,76,3.865,1,75,3.857,1,15,11,1,2,9,-3301.9,153.0,153.0
3784,01-10 13,2,1,1,0.0,40091.0,371.0,-8.8,70,2,0,5195,1,76,3.865,1,75,3.857,1,15,11,1,2,9,-3264.8,153.0,153.0
3785,01-10 13,2,1,1,0.0,40091.0,371.0,-8.9,70,2,0,5195,1,76,3.866,1,75,3.858,1,15,11,1,2,9,-3301.9,153.0,153.0
