,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,enginestatus,grankshaftspeed,enginefuelconsumptionrate,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distance
2651,01-06 23 1,2,1,2,0.0,69909.0,362.2,-8.5,58,2,0,2487,,,,1,55,3.774,1,71,3.768,1,6,28,1,5,26,-3078.7,121.0
2652,01-06 23 1,2,1,2,0.0,69909.0,362.2,-8.5,58,2,0,2487,,,,1,55,3.776,1,71,3.769,1,6,28,1,5,26,-3078.7,121.0
2653,01-06 23 1,2,1,2,0.0,69909.0,362.5,-8.4,59,2,0,2487,,,,1,55,3.776,1,71,3.77,1,6,28,1,5,26,-3045.0,121.0
2654,01-06 23 1,2,1,2,0.0,69909.0,362.5,-8.5,59,2,0,2487,,,,1,55,3.777,1,12,3.77,1,6,28,1,5,26,-3081.25,121.0
2655,01-06 23 1,2,1,2,0.0,69909.0,362.5,-8.5,59,2,0,2487,,,,1,55,3.776,1,12,3.77,1,6,28,1,5,26,-3081.25,121.0
2656,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.5,59,2,0,2487,,,,1,55,3.777,1,12,3.771,1,6,28,1,5,26,-3082.95,121.0
2657,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.5,59,2,0,2487,,,,1,55,3.778,1,12,3.772,1,6,28,1,5,26,-3082.95,121.0
2658,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.5,59,2,0,2487,,,,1,55,3.778,1,71,3.772,1,6,28,1,5,26,-3082.95,121.0
2659,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.4,59,2,0,2487,,,,1,55,3.78,1,71,3.773,1,6,28,1,5,26,-3046.68,121.0
2660,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.5,59,2,0,2487,,,,1,55,3.779,1,71,3.773,1,6,29,1,5,26,-3082.95,121.0
2661,01-06 23 1,2,1,2,0.0,69909.0,362.7,-8.4,59,2,0,2487,,,,1,55,3.78,1,71,3.773,1,6,29,1,5,26,-3046.68,121.0
2662,01-06 23 2,2,1,2,0.0,69909.0,363.0,-8.4,60,2,0,2487,,,,1,50,3.78,1,71,3.774,1,2,29,1,5,26,-3049.2000000000003,121.0
2663,01-06 23 2,2,1,2,0.0,69909.0,363.0,-8.4,60,2,0,2487,,,,1,50,3.782,1,71,3.776,1,2,29,1,5,26,-3049.2000000000003,121.0
2664,01-06 23 2,2,1,2,0.0,69909.0,363.0,-8.4,60,2,0,2487,,,,1,50,3.782,1,71,3.776,1,2,29,1,5,26,-3049.2000000000003,121.0
2665,01-06 23 2,2,1,2,0.0,69909.0,363.0,-8.4,60,2,0,2487,,,,1,50,3.782,1,71,3.776,1,2,29,1,5,26,-3049.2000000000003,121.0
2666,01-06 23 2,2,1,2,0.0,69909.0,363.2,-8.4,60,2,0,2487,,,,1,52,3.783,1,71,3.777,1,2,29,1,5,26,-3050.88,121.0
2667,01-06 23 2,2,1,2,0.0,69909.0,363.2,-8.4,60,2,0,2490,,,,1,52,3.784,1,71,3.777,1,2,29,1,5,26,-3050.88,121.0
2668,01-06 23 2,2,1,2,0.0,69909.0,363.2,-8.5,60,2,0,2490,,,,1,52,3.785,1,71,3.778,1,2,29,1,5,26,-3087.2,121.0
2669,01-06 23 2,2,1,2,0.0,69909.0,363.5,-8.4,60,2,0,2490,,,,1,52,3.786,1,71,3.778,1,2,29,1,5,26,-3053.4,121.0
2670,01-06 23 2,2,1,2,0.0,69909.0,363.5,-8.5,61,2,0,2490,,,,1,50,3.786,1,15,3.78,1,2,29,1,5,26,-3089.75,121.0
2671,01-06 23 2,2,1,2,0.0,69909.0,363.5,-8.4,61,2,0,2490,,,,1,50,3.786,1,15,3.78,1,2,29,1,5,26,-3053.4,121.0
2672,01-06 23 2,2,1,2,0.0,69909.0,363.5,-8.4,61,2,0,2490,,,,1,50,3.787,1,15,3.78,1,2,29,1,5,26,-3053.4,121.0
2673,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2487,,,,1,50,3.788,1,15,3.782,1,2,29,1,5,26,-3055.08,121.0
2674,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2487,,,,1,55,3.789,1,71,3.783,1,2,29,1,5,26,-3055.08,121.0
2675,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2487,,,,1,55,3.789,1,71,3.782,1,2,29,1,5,26,-3055.08,121.0
2676,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2487,,,,1,55,3.791,1,71,3.784,1,2,29,1,5,26,-3055.08,121.0
2677,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2487,,,,1,52,3.791,1,71,3.784,1,2,29,1,5,26,-3055.08,121.0
2678,01-06 23 2,2,1,2,0.0,69909.0,363.7,-8.4,61,2,0,2485,,,,1,52,3.791,1,71,3.785,1,2,29,1,5,26,-3055.08,121.0
2679,01-06 23 2,2,1,2,0.0,69909.0,364.0,-8.4,62,2,0,2487,,,,1,52,3.792,1,71,3.786,1,2,29,1,5,26,-3057.6,121.0
2680,01-06 23 2,2,1,2,0.0,69909.0,364.0,-8.4,62,2,0,2487,,,,1,52,3.793,1,71,3.787,1,2,29,1,5,26,-3057.6,121.0
2681,01-06 23 2,2,1,2,0.0,69909.0,364.0,-8.4,62,2,0,2487,,,,1,52,3.793,1,71,3.787,1,2,29,1,5,27,-3057.6,121.0
2682,01-06 23 2,2,1,2,0.0,69909.0,364.2,-8.4,62,2,0,2482,,,,1,52,3.793,1,71,3.787,1,2,29,1,5,27,-3059.28,121.0
2683,01-06 23 2,2,1,2,0.0,69909.0,364.2,-8.4,62,2,0,2480,,,,1,52,3.794,1,71,3.787,1,2,29,1,5,27,-3059.28,121.0
2684,01-06 23 2,2,1,2,0.0,69909.0,364.2,-8.4,62,2,0,2480,,,,1,52,3.795,1,71,3.788,1,2,29,1,5,27,-3059.28,121.0
2685,01-06 23 2,2,1,2,0.0,69909.0,364.2,-8.4,62,2,0,2480,,,,1,50,3.796,1,15,3.789,1,2,29,1,5,26,-3059.28,121.0
2686,01-06 23 2,2,1,2,0.0,69909.0,364.5,-8.4,62,2,0,2480,,,,1,50,3.797,1,15,3.791,1,2,29,1,5,27,-3061.8,121.0
2687,01-06 23 2,2,1,2,0.0,69909.0,364.5,-8.4,63,2,0,2482,,,,1,50,3.798,1,15,3.791,1,2,29,1,5,27,-3061.8,121.0
2688,01-06 23 2,2,1,2,0.0,69909.0,364.5,-8.4,63,2,0,2482,,,,1,50,3.798,1,15,3.791,1,2,29,1,5,27,-3061.8,121.0
2689,01-06 23 2,2,1,2,0.0,69909.0,364.5,-8.4,63,2,0,2482,,,,1,55,3.799,1,39,3.792,1,2,29,1,7,27,-3061.8,121.0
2690,01-06 23 2,2,1,2,0.0,69909.0,364.5,-8.4,63,2,0,2490,,,,1,55,3.799,1,39,3.792,1,2,29,1,7,27,-3061.8,121.0
2691,01-06 23 2,2,1,2,0.0,69909.0,364.7,-8.4,63,2,0,2490,,,,1,55,3.799,1,39,3.793,1,2,29,1,7,27,-3063.48,121.0
2692,01-06 23 2,2,1,2,0.0,69909.0,364.7,-8.4,63,2,0,2490,,,,1,55,3.801,1,39,3.794,1,2,29,1,7,27,-3063.48,121.0
2693,01-06 23 2,2,1,2,0.0,69909.0,364.7,-8.4,63,2,0,2490,,,,1,50,3.802,1,15,3.795,1,2,29,1,7,27,-3063.48,121.0
2694,01-06 23 2,2,1,2,0.0,69909.0,365.0,-8.4,63,2,0,2487,,,,1,50,3.803,1,15,3.796,1,2,29,1,7,27,-3066.0,121.0
2695,01-06 23 2,2,1,2,0.0,69909.0,365.0,-8.4,63,2,0,2490,,,,1,50,3.802,1,15,3.796,1,2,29,1,7,27,-3066.0,121.0
2696,01-06 23 2,2,1,2,0.0,69909.0,365.0,-8.4,64,2,0,2490,,,,1,50,3.804,1,15,3.797,1,2,29,1,7,27,-3066.0,121.0
2697,01-06 23 2,2,1,2,0.0,69909.0,365.0,-8.4,64,2,0,2490,,,,1,52,3.804,1,12,3.797,1,2,29,1,7,27,-3066.0,121.0
2698,01-06 23 2,2,1,2,0.0,69909.0,365.2,-8.4,64,2,0,2487,,,,1,52,3.805,1,12,3.798,1,2,29,1,7,27,-3067.68,121.0
2699,01-06 23 2,2,1,2,0.0,69909.0,365.2,-8.4,64,2,0,2487,,,,1,52,3.805,1,12,3.799,1,2,29,1,7,27,-3067.68,121.0
2700,01-06 23 2,2,1,2,0.0,69909.0,365.2,-8.4,64,2,0,2487,,,,1,50,3.806,1,15,3.8,1,2,29,1,7,27,-3067.68,121.0
2701,01-06 23 2,2,1,2,0.0,69909.0,365.5,-8.4,64,2,0,2487,,,,1,50,3.807,1,15,3.801,1,2,29,1,7,27,-3070.2000000000003,121.0
2702,01-06 23 2,2,1,2,0.0,69909.0,365.5,-8.4,64,2,0,2487,,,,1,50,3.807,1,15,3.801,1,2,29,1,7,27,-3070.2000000000003,121.0
2703,01-06 23 2,2,1,2,0.0,69909.0,365.5,-8.4,64,2,0,2490,,,,1,50,3.808,1,15,3.801,1,2,29,1,7,27,-3070.2000000000003,121.0
2704,01-06 23 2,2,1,2,0.0,69909.0,365.7,-8.4,65,2,0,2487,,,,1,50,3.809,1,39,3.802,1,2,29,1,7,27,-3071.88,121.0
2705,01-06 23 2,2,1,2,0.0,69909.0,365.7,-8.4,65,2,0,2487,,,,1,50,3.81,1,39,3.803,1,2,29,1,7,27,-3071.88,121.0
2706,01-06 23 2,2,1,2,0.0,69909.0,365.7,-8.4,65,2,0,2487,,,,1,50,3.81,1,39,3.803,1,2,29,1,7,27,-3071.88,121.0
2707,01-06 23 2,2,1,2,0.0,69909.0,365.7,-8.4,65,2,0,2487,,,,1,50,3.812,1,39,3.804,1,2,29,1,7,27,-3071.88,121.0
2708,01-06 23 2,2,1,2,0.0,69909.0,366.0,-8.4,65,2,0,2487,,,,1,52,3.811,1,12,3.804,1,2,29,1,7,27,-3074.4,121.0
2709,01-06 23 2,2,1,2,0.0,69909.0,366.0,-8.4,65,2,0,2487,,,,1,52,3.812,1,12,3.805,1,2,29,1,7,27,-3074.4,121.0
2710,01-06 23 2,2,1,2,0.0,69909.0,366.0,-8.4,65,2,0,2490,,,,1,52,3.813,1,12,3.806,1,2,29,1,7,27,-3074.4,121.0
2711,01-06 23 2,2,1,2,0.0,69909.0,366.0,-8.4,65,2,0,2490,,,,1,52,3.813,1,12,3.807,1,2,29,1,7,27,-3074.4,121.0
2712,01-06 23 2,2,1,2,0.0,69909.0,366.0,-8.4,65,2,0,2487,,,,1,50,3.814,1,39,3.807,1,2,29,1,7,27,-3074.4,121.0
2713,01-06 23 2,2,1,2,0.0,69909.0,366.2,-8.4,66,2,0,2487,,,,1,50,3.816,1,39,3.809,1,2,29,1,7,27,-3076.08,121.0
2714,01-06 23 2,2,1,2,0.0,69909.0,366.2,-8.4,66,2,0,2487,,,,1,50,3.816,1,39,3.809,1,2,29,1,7,27,-3076.08,121.0
2715,01-06 23 2,2,1,2,0.0,69909.0,366.5,-8.4,66,2,0,2490,,,,1,50,3.817,1,39,3.81,1,2,29,1,7,27,-3078.6,121.0
2716,01-06 23 2,2,1,2,0.0,69909.0,366.5,-8.4,66,2,0,2482,,,,1,52,3.817,1,12,3.81,1,2,29,1,7,27,-3078.6,121.0
2717,01-06 23 2,2,1,2,0.0,69909.0,366.5,-8.4,66,2,0,2482,,,,1,52,3.819,1,12,3.812,1,2,29,1,7,27,-3078.6,121.0
2718,01-06 23 2,2,1,2,0.0,69909.0,366.5,-8.4,66,2,0,2487,,,,1,52,3.819,1,12,3.812,1,2,29,1,7,27,-3078.6,121.0
2719,01-06 23 2,2,1,2,0.0,69909.0,366.5,-8.4,66,2,0,2487,,,,1,52,3.82,1,12,3.813,1,2,29,1,7,27,-3078.6,121.0
2720,01-06 23 2,2,1,2,0.0,69909.0,366.7,-8.4,66,2,0,2487,,,,1,52,3.821,1,15,3.814,1,2,29,1,7,27,-3080.28,121.0
2721,01-06 23 2,2,1,2,0.0,69909.0,366.7,-8.4,66,2,0,2487,,,,1,52,3.821,1,15,3.814,1,2,29,1,7,27,-3080.28,121.0
2722,01-06 23 2,2,1,2,0.0,69909.0,366.7,-8.4,67,2,0,2487,,,,1,52,3.822,1,15,3.815,1,2,29,1,7,27,-3080.28,121.0
2723,01-06 23 2,2,1,2,0.0,69909.0,366.7,-8.4,67,2,0,2487,,,,1,52,3.822,1,15,3.815,1,2,29,1,7,27,-3080.28,121.0
2724,01-06 23 2,2,1,2,0.0,69909.0,367.0,-8.4,67,2,0,2487,,,,1,52,3.823,1,12,3.816,1,2,29,1,7,27,-3082.8,121.0
2725,01-06 23 2,2,1,2,0.0,69909.0,367.0,-8.3,67,2,0,2487,,,,1,52,3.825,1,12,3.818,1,2,29,1,7,27,-3046.1000000000004,121.0
2726,01-06 23 2,2,1,2,0.0,69909.0,367.0,-8.3,67,2,0,2490,,,,1,52,3.825,1,12,3.817,1,2,29,1,7,27,-3046.1000000000004,121.0
2727,01-06 23 2,2,1,2,0.0,69909.0,367.2,-8.3,67,2,0,2487,,,,1,50,3.825,1,39,3.819,1,2,29,1,7,27,-3047.76,121.0
2728,01-06 23 2,2,1,2,0.0,69909.0,367.2,-8.3,67,2,0,2487,,,,1,50,3.826,1,39,3.819,1,2,29,1,7,27,-3047.76,121.0
2729,01-06 23 2,2,1,2,0.0,69909.0,367.2,-8.4,67,2,0,2487,,,,1,50,3.827,1,39,3.82,1,2,29,1,7,27,-3084.48,121.0
2730,01-06 23 2,2,1,2,0.0,69909.0,367.5,-8.3,68,2,0,2487,,,,1,50,3.828,1,39,3.821,1,2,29,1,7,27,-3050.2500000000005,121.0
2731,01-06 23 2,2,1,2,0.0,69909.0,367.5,-8.4,68,2,0,2487,,,,1,52,3.829,1,12,3.822,1,2,29,1,7,27,-3087.0,121.0
2732,01-06 23 2,2,1,2,0.0,69909.0,367.5,-8.4,68,2,0,2485,,,,1,52,3.83,1,12,3.823,1,2,29,1,7,27,-3087.0,121.0
2733,01-06 23 2,2,1,2,0.0,69909.0,367.7,-8.4,68,2,0,2485,,,,1,52,3.83,1,12,3.823,1,2,29,1,7,27,-3088.68,121.0
2734,01-06 23 2,2,1,2,0.0,69909.0,367.7,-8.3,68,2,0,2487,,,,1,52,3.832,1,12,3.825,1,2,29,1,7,27,-3051.9100000000003,121.0
2735,01-06 23 2,2,1,2,0.0,69909.0,367.7,-8.3,68,2,0,2485,,,,1,50,3.832,1,39,3.825,1,2,29,1,5,27,-3051.9100000000003,121.0
2736,01-06 23 2,2,1,2,0.0,69909.0,367.7,-8.3,68,2,0,2485,,,,1,50,3.832,1,39,3.825,1,2,29,1,5,27,-3051.9100000000003,121.0
2737,01-06 23 2,2,1,2,0.0,69909.0,367.7,-8.3,68,2,0,2487,,,,1,50,3.834,1,39,3.826,1,2,29,1,5,27,-3051.9100000000003,121.0
2738,01-06 23 2,2,1,2,0.0,69909.0,368.0,-8.4,68,2,0,2487,,,,1,50,3.834,1,39,3.827,1,2,29,1,5,27,-3091.2000000000003,121.0
2739,01-06 23 2,2,1,2,0.0,69909.0,368.0,-8.3,69,2,0,2487,,,,1,50,3.835,1,39,3.828,1,2,29,1,5,27,-3054.4,121.0
2740,01-06 23 2,2,1,2,0.0,69909.0,368.0,-8.4,69,2,0,2487,,,,1,50,3.836,1,39,3.829,1,2,29,1,5,27,-3091.2000000000003,121.0
2741,01-06 23 2,2,1,2,0.0,69909.0,368.2,-8.3,69,2,0,2487,,,,1,50,3.836,1,39,3.829,1,2,29,1,5,27,-3056.06,121.0
2742,01-06 23 2,2,1,2,0.0,69909.0,368.2,-8.3,69,2,0,2487,,,,1,50,3.837,1,39,3.83,1,2,29,1,5,27,-3056.06,121.0
2743,01-06 23 2,2,1,2,0.0,69909.0,368.2,-8.3,69,2,0,2487,,,,1,50,3.837,1,33,3.83,1,2,29,1,5,27,-3056.06,121.0
2744,01-06 23 2,2,1,2,0.0,69909.0,368.5,-8.3,69,2,0,2487,,,,1,50,3.838,1,33,3.831,1,2,29,1,5,27,-3058.55,121.0
2745,01-06 23 2,2,1,2,0.0,69909.0,368.5,-8.3,69,2,0,2487,,,,1,50,3.839,1,33,3.832,1,2,29,1,5,27,-3058.55,121.0
2746,01-06 23 2,2,1,2,0.0,69909.0,368.5,-8.3,69,2,0,2487,,,,1,50,3.84,1,33,3.833,1,2,29,1,5,27,-3058.55,121.0
2747,01-06 23 2,2,1,2,0.0,69909.0,368.5,-8.3,69,2,0,2487,,,,1,55,3.841,1,12,3.834,1,2,29,1,5,27,-3058.55,121.0
2748,01-06 23 2,2,1,2,0.0,69909.0,368.7,-8.3,70,2,0,2487,,,,1,55,3.842,1,12,3.835,1,2,29,1,5,27,-3060.21,121.0
2749,01-06 23 2,2,1,2,0.0,69909.0,368.7,-8.3,70,2,0,2487,,,,1,55,3.843,1,12,3.836,1,2,29,1,5,27,-3060.21,121.0
2750,01-06 23 2,2,1,2,0.0,69909.0,369.0,-8.3,70,2,0,2480,,,,1,85,3.844,1,33,3.837,1,2,29,1,5,27,-3062.7000000000003,121.0
2751,01-06 23 2,2,1,2,0.0,69909.0,369.0,-8.3,70,2,0,2482,,,,1,85,3.844,1,33,3.837,1,2,29,1,5,27,-3062.7000000000003,121.0
2752,01-06 23 3,2,1,2,0.0,69909.0,369.0,-8.3,70,2,0,2487,,,,1,85,3.845,1,33,3.838,1,2,29,1,5,27,-3062.7000000000003,121.0
2753,01-06 23 3,2,1,2,0.0,69909.0,369.2,-8.3,70,2,0,2487,,,,1,85,3.846,1,33,3.839,1,2,29,1,5,27,-3064.36,121.0
2754,01-06 23 3,2,1,2,0.0,69909.0,369.2,-8.3,70,2,0,2482,,,,1,85,3.847,1,33,3.84,1,2,29,1,5,27,-3064.36,121.0
2755,01-06 23 3,2,1,2,0.0,69909.0,369.2,-8.3,70,2,0,2480,,,,1,85,3.847,1,33,3.84,1,2,29,1,5,27,-3064.36,121.0
2756,01-06 23 3,2,1,2,0.0,69909.0,369.2,-8.3,70,2,0,2487,,,,1,85,3.849,1,33,3.842,1,2,29,1,5,27,-3064.36,121.0
2757,01-06 23 3,2,1,2,0.0,69909.0,369.2,-8.3,71,2,0,2490,,,,1,85,3.85,1,33,3.843,1,2,29,1,5,27,-3064.36,121.0
2758,01-06 23 3,2,1,2,0.0,69909.0,369.5,-8.3,71,2,0,2492,,,,1,85,3.851,1,33,3.843,1,2,29,1,5,27,-3066.8500000000004,121.0
2759,01-06 23 3,2,1,2,0.0,69909.0,369.7,-8.3,71,2,0,2492,,,,1,85,3.852,1,33,3.845,1,2,29,1,5,27,-3068.51,121.0
2760,01-06 23 3,2,1,2,0.0,69909.0,369.7,-8.3,71,2,0,2477,,,,1,85,3.853,1,33,3.845,1,2,29,1,5,27,-3068.51,121.0
2761,01-06 23 3,2,1,2,0.0,69909.0,369.7,-8.3,71,2,0,2487,,,,1,85,3.853,1,33,3.846,1,2,29,1,5,27,-3068.51,121.0
2762,01-06 23 3,2,1,2,0.0,69909.0,370.0,-8.3,71,2,0,2487,,,,1,85,3.853,1,33,3.846,1,2,29,1,5,27,-3071.0000000000005,121.0
2763,01-06 23 3,2,1,2,0.0,69909.0,370.0,-8.3,71,2,0,2487,,,,1,85,3.855,1,33,3.847,1,2,29,1,5,27,-3071.0000000000005,121.0
2764,01-06 23 3,2,1,2,0.0,69909.0,370.0,-8.3,71,2,0,2487,,,,1,85,3.856,1,33,3.849,1,2,29,1,5,27,-3071.0000000000005,121.0
2765,01-06 23 3,2,1,2,0.0,69909.0,370.2,-8.3,72,2,0,2487,,,,1,85,3.856,1,33,3.849,1,2,29,1,5,27,-3072.6600000000003,121.0
2766,01-06 23 3,2,1,2,0.0,69909.0,370.2,-8.3,72,2,0,2487,,,,1,85,3.857,1,33,3.85,1,2,29,1,5,27,-3072.6600000000003,121.0
2767,01-06 23 3,2,1,2,0.0,69909.0,370.2,-8.3,72,2,0,2487,,,,1,85,3.858,1,33,3.851,1,2,29,1,5,27,-3072.6600000000003,121.0
2768,01-06 23 3,2,1,2,0.0,69909.0,370.5,-8.3,72,2,0,2487,,,,1,85,3.859,1,33,3.852,1,2,29,1,5,27,-3075.15,121.0
2769,01-06 23 3,2,1,2,0.0,69909.0,370.5,-8.3,72,2,0,2487,,,,1,85,3.859,1,33,3.853,1,2,29,1,5,27,-3075.15,121.0
2770,01-06 23 3,2,1,2,0.0,69909.0,370.5,-8.3,72,2,0,2487,,,,1,85,3.86,1,68,3.853,1,2,29,1,5,27,-3075.15,121.0
2771,01-06 23 3,2,1,2,0.0,69909.0,370.7,-8.3,72,2,0,2487,,,,1,85,3.861,1,68,3.854,1,2,29,1,5,27,-3076.81,121.0
2772,01-06 23 3,2,1,2,0.0,69909.0,370.7,-8.3,72,2,0,2487,,,,1,85,3.863,1,68,3.856,1,2,29,1,5,27,-3076.81,121.0
2773,01-06 23 3,2,1,2,0.0,69909.0,370.7,-8.3,72,2,0,2487,,,,1,85,3.862,1,33,3.856,1,2,29,1,5,27,-3076.81,121.0
2774,01-06 23 3,2,1,2,0.0,69909.0,370.7,-8.2,73,2,0,2487,,,,1,85,3.863,1,33,3.857,1,2,29,1,5,27,-3039.74,121.0
2775,01-06 23 3,2,1,2,0.0,69909.0,371.0,-8.3,73,2,0,2487,,,,1,85,3.864,1,33,3.858,1,2,29,1,5,27,-3079.3,121.0
2776,01-06 23 3,2,1,2,0.0,69909.0,371.0,-8.3,73,2,0,2487,,,,1,85,3.866,1,33,3.859,1,2,29,1,5,27,-3079.3,121.0
2777,01-06 23 3,2,1,2,0.0,69909.0,371.0,-8.3,73,2,0,2487,,,,1,50,3.867,1,33,3.86,1,2,29,1,5,27,-3079.3,121.0
2778,01-06 23 3,2,1,2,0.0,69909.0,371.2,-8.3,73,2,0,2487,,,,1,50,3.867,1,33,3.861,1,2,29,1,5,27,-3080.96,121.0
2779,01-06 23 3,2,1,2,0.0,69909.0,371.2,-8.2,73,2,0,2487,,,,1,50,3.867,1,33,3.861,1,2,29,1,5,27,-3043.8399999999997,121.0
2780,01-06 23 3,2,1,2,0.0,69909.0,371.2,-8.3,73,2,0,2490,,,,1,50,3.868,1,33,3.862,1,2,29,1,5,27,-3080.96,121.0
2781,01-06 23 3,2,1,2,0.0,69909.0,371.5,-8.3,73,2,0,2490,,,,1,255,3.87,1,33,3.864,1,2,29,1,5,27,-3083.4500000000003,121.0
2782,01-06 23 3,2,1,2,0.0,69909.0,371.5,-8.3,73,2,0,2487,,,,1,255,3.87,1,33,3.864,1,2,29,1,5,27,-3083.4500000000003,121.0
2783,01-06 23 3,2,1,2,0.0,69909.0,371.7,-8.2,74,2,0,2487,,,,1,255,3.87,1,33,3.864,1,2,29,1,5,27,-3047.9399999999996,121.0
2784,01-06 23 3,2,1,2,0.0,69909.0,371.7,-8.3,74,2,0,2487,,,,1,255,3.872,1,33,3.866,1,2,29,1,5,27,-3085.11,121.0
2785,01-06 23 3,2,1,2,0.0,69909.0,371.7,-8.2,74,2,0,2487,,,,1,85,3.873,1,33,3.867,1,2,29,1,5,27,-3047.9399999999996,121.0
2786,01-06 23 3,2,1,2,0.0,69909.0,371.7,-8.3,74,2,0,2487,,,,1,85,3.874,1,33,3.868,1,2,29,1,5,27,-3085.11,121.0
2787,01-06 23 3,2,1,2,0.0,69909.0,372.0,-8.3,74,2,0,2487,,,,1,85,3.874,1,33,3.868,1,2,29,1,5,27,-3087.6000000000004,121.0
2788,01-06 23 3,2,1,2,0.0,69909.0,372.0,-8.2,74,2,0,2487,,,,1,85,3.876,1,33,3.87,1,2,29,1,5,27,-3050.3999999999996,121.0
2789,01-06 23 3,2,1,2,0.0,69909.0,372.0,-8.3,74,2,0,2487,,,,1,85,3.876,1,33,3.871,1,2,29,1,5,27,-3087.6000000000004,121.0
2790,01-06 23 3,2,1,2,0.0,69909.0,372.2,-8.3,74,2,0,2487,,,,1,85,3.877,1,33,3.872,1,2,29,1,5,27,-3089.26,121.0
2791,01-06 23 3,2,1,2,0.0,69909.0,372.2,-8.2,74,2,0,2487,,,,1,85,3.877,1,33,3.872,1,2,29,1,5,27,-3052.0399999999995,121.0
2792,01-06 23 3,2,1,2,0.0,69909.0,372.2,-8.2,75,2,0,2487,,,,1,85,3.878,1,68,3.872,1,2,29,1,5,27,-3052.0399999999995,121.0
2793,01-06 23 3,2,1,2,0.0,69909.0,372.5,-8.2,75,2,0,2487,,,,1,85,3.879,1,68,3.874,1,2,29,1,5,27,-3054.4999999999995,121.0
2794,01-06 23 3,2,1,2,0.0,69909.0,372.5,-8.2,75,2,0,2487,,,,1,85,3.88,1,68,3.874,1,2,29,1,5,27,-3054.4999999999995,121.0
2795,01-06 23 3,2,1,2,0.0,69909.0,372.5,-8.2,75,2,0,2487,,,,1,85,3.88,1,68,3.875,1,2,29,1,5,27,-3054.4999999999995,121.0
2796,01-06 23 3,2,1,2,0.0,69909.0,372.7,-8.2,75,2,0,2490,,,,1,87,3.881,1,39,3.876,1,2,29,1,5,27,-3056.1399999999994,121.0
2797,01-06 23 3,2,1,2,0.0,69909.0,372.7,-8.2,75,2,0,2487,,,,1,87,3.883,1,39,3.877,1,2,29,1,5,27,-3056.1399999999994,121.0
2798,01-06 23 3,2,1,2,0.0,69909.0,372.7,-8.2,75,2,0,2490,,,,1,87,3.883,1,39,3.877,1,2,29,1,5,27,-3056.1399999999994,121.0
2799,01-06 23 3,2,1,2,0.0,69909.0,373.0,-8.2,75,2,0,2490,,,,1,87,3.884,1,39,3.879,1,2,29,1,5,27,-3058.6,121.0
2800,01-06 23 3,2,1,2,0.0,69909.0,373.0,-8.2,76,2,0,2490,,,,1,255,3.884,1,68,3.879,1,2,29,1,5,27,-3058.6,121.0
2801,01-06 23 3,2,1,2,0.0,69909.0,373.0,-8.2,76,2,0,2487,,,,1,255,3.886,1,68,3.881,1,2,29,1,5,27,-3058.6,121.0
2802,01-06 23 3,2,1,2,0.0,69909.0,373.0,-8.2,76,2,0,2487,,,,1,255,3.886,1,68,3.881,1,2,29,1,5,27,-3058.6,121.0
2803,01-06 23 3,2,1,2,0.0,69909.0,373.2,-8.2,76,2,0,2487,,,,1,255,3.886,1,68,3.881,1,2,29,1,5,27,-3060.24,121.0
2804,01-06 23 3,2,1,2,0.0,69909.0,373.2,-8.2,76,2,0,2487,,,,1,85,3.888,1,39,3.883,1,2,29,1,5,27,-3060.24,121.0
2805,01-06 23 3,2,1,2,0.0,69909.0,373.2,-8.2,76,2,0,2487,,,,1,85,3.889,1,39,3.884,1,2,29,1,5,27,-3060.24,121.0
2806,01-06 23 3,2,1,2,0.0,69909.0,373.5,-8.2,76,2,0,2490,,,,1,85,3.89,1,39,3.885,1,2,29,1,5,27,-3062.7,121.0
2807,01-06 23 3,2,1,2,0.0,69909.0,373.5,-8.2,76,2,0,2490,,,,1,85,3.89,1,39,3.886,1,2,29,1,5,27,-3062.7,121.0
2808,01-06 23 3,2,1,2,0.0,69909.0,373.7,-8.2,76,2,0,2487,,,,1,85,3.892,1,39,3.887,1,2,29,1,5,27,-3064.3399999999997,121.0
2809,01-06 23 3,2,1,2,0.0,69909.0,373.7,-8.2,77,2,0,2487,,,,1,85,3.892,1,39,3.887,1,2,29,1,5,27,-3064.3399999999997,121.0
2810,01-06 23 3,2,1,2,0.0,69909.0,373.7,-8.2,77,2,0,2487,,,,1,85,3.892,1,39,3.887,1,2,29,1,5,27,-3064.3399999999997,121.0
